country_code,country_name,year,gdp_per_capita_usd,internet_users_pct,electricity_access_pct,life_expectancy_years,urban_population_pct,trade_pct_gdp,unemployment_pct,inflation_pct,population_total,fdi_pct_gdp,education_spend_pct_gdp,region,income_level,lending_type
EST,Estonia,2022,28340.3826549406,91.52016546,100.0,77.8439024390244,70.4892333736738,175.68711950524,5.571,19.3982634080616,1348840.0,4.52988372813183,5.20733976364136,Europe & Central Asia,High income,Not classified
EST,Estonia,2023,30264.0064885057,93.18342241,100.0,78.7926829268293,70.6770085523126,154.592617111149,6.378,9.15922507983982,1370286.0,12.540812828973,,Europe & Central Asia,High income,Not classified
SWZ,Eswatini,2015,3419.82276559528,25.64299965,64.1,54.941,23.2660261759632,88.2620944023684,23.431,4.95124493704919,1142813.0,0.805945191942897,5.35494723006471,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2016,3238.17611961364,28.56999969,63.4,56.228,23.5278881746356,89.3584874439935,22.718,7.8472745908568,1149507.0,0.721382841978235,5.43355309210979,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2017,3853.09956569679,35.33160019,73.5,57.574,23.8052004963161,86.8801420302976,24.543,6.22137528933118,1158195.0,-1.2917821060433,6.177914116856,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2018,3972.65450620357,39.38100052,74.0,58.707,24.0579295404227,85.4927768173538,26.471,4.81506167461513,1168929.0,0.670381040235302,5.73687354676617,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2019,3913.14577547336,43.93389893,77.0,59.85,24.3459549517751,86.6407948477595,28.222,2.59801620311077,1179874.0,2.7717218211659,5.69914824136892,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2020,3466.56936278145,49.01300049,80.0,59.862,24.6652798922192,84.0140188426878,32.978,,1192729.0,0.938105324268348,5.32546270122803,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2021,3984.00229174306,53.99530029,82.9,58.228,25.0156180525173,89.9313874866569,34.153,,1206593.0,2.34790226144325,5.28714899285221,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2022,3894.1620089869,57.34370041,82.3,63.028,25.396682918542,92.5715871298334,36.472,,1218917.0,0.281255609924273,5.57274175738511,Sub-Saharan Africa,Lower middle income,Blend
SWZ,Eswatini,2023,3755.52111232464,61.33330154,86.4,64.123,25.8081878500755,99.7246110815617,34.61,,1230506.0,0.608772714416035,5.00431592836751,Sub-Saharan Africa,Lower middle income,Blend
ETH,Ethiopia,2015,597.912113218663,13.8551755555556,29.0,63.592,19.451566696167,39.6561241449515,2.442,9.56889955968623,103867135.0,4.22926466080082,4.73791868878759,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2016,641.651523286233,15.3669238595896,42.9,64.162,19.8763618469238,34.8990210816111,2.556,6.62813337230924,106718162.0,6.0502150951561,5.06151399998447,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2017,696.348429076216,15.62440014,44.3,64.766,20.3084850311279,31.1036494929016,2.665,10.6871150284238,109666481.0,5.26039764214773,5.49905076025271,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2018,739.702022272086,15.88619995,44.8,65.257,20.7838096618652,31.1993689777881,2.811,13.8330356586661,112664152.0,4.03228222144798,5.22011189522399,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2019,793.473247210264,15.98460007,48.0,65.741,21.2486705780029,28.8152939288346,2.928,15.8096321719344,115737383.0,2.77536541541531,4.48086946127054,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2020,829.790982547947,16.06959915,51.1,65.969,21.6260051727295,24.0061143401794,3.998,20.3563468559061,118917671.0,2.42792592797614,4.0905654220699,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2021,893.00983544905,16.6981031,54.2,65.33,22.1067085266113,24.3450574647644,3.935,26.8395221557722,122138588.0,3.90520609771909,4.06524874309096,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2022,982.103161506992,17.9836998,55.4,66.897,22.7367687225342,26.5954996967313,3.386,33.8898797100898,125384287.0,2.9803331590978,3.73649512188829,Sub-Saharan Africa,Not classified,IDA
ETH,Ethiopia,2023,1055.81091592527,20.33749962,55.4,67.315,23.0586471557617,20.5982015072652,3.375,30.2188278135278,128691692.0,2.40146315358044,2.9272447768927,Sub-Saharan Africa,Not classified,IDA
FRO,Faroe Islands,2015,52637.1903526574,94.2,100.0,81.7995975609756,38.1431503295898,105.610671594387,,,48899.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2016,56875.2803813296,95.1086816720257,100.0,81.962112195122,38.3200225830078,104.552703002397,,,49464.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2017,59387.353086482,97.5819589384468,100.0,82.1062926829268,38.3324699401855,107.238908370178,,,50180.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2018,62526.4908515743,,100.0,82.2486024390244,38.4058837890625,106.874664759521,,,50996.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2019,63068.2872688483,,100.0,82.3912829268293,38.3945655822754,108.623245950251,,,51792.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2020,62243.1905561324,,100.0,82.5341926829268,38.6689987182617,96.2241937518396,,,52565.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2021,69415.1853254579,,100.0,82.6763219512195,38.8083763122559,103.488037146112,,,53296.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2022,67058.2022648126,,100.0,82.8162292682927,38.9959824546757,122.86334141193,,,53912.0,,,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2023,72465.3769660215,,100.0,82.9521195121951,39.1975270123645,113.336400780359,,,54414.0,,,Europe & Central Asia,High income,Not classified
FJI,Fiji,2015,5097.53106864695,42.5,93.2,66.48,54.6234188083653,,4.288,1.37488542621446,918578.0,4.38599233241205,4.80931781024695,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2016,5363.79026679243,49.41999817,93.4,66.657,55.1734720973874,,4.319,3.86322538221277,919166.0,7.94325933214602,4.83590249175322,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2017,5826.84814459328,53.6473999,96.0,67.06,55.7408343449609,,4.418,3.34757834757831,918759.0,7.24021289135771,4.65119160575452,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2018,6085.41979485376,58.2364006,95.1,66.965,56.2328347385698,,4.523,4.08147637644542,917180.0,8.40038118168196,4.79706049383602,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2019,5842.07344577597,63.21789932,96.1,67.009,56.70989552257,,4.661,1.79388647514555,914899.0,6.02971795135456,5.15273175975853,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2020,4620.6457238014,68.62560272,97.1,66.924,57.186684691874,,5.054,-1.70014167847317,914963.0,5.66217121930221,5.80519512902055,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2021,4536.73312110335,70.56800079,92.1,64.904,57.6618364761928,,5.225,1.53454853751591,916711.0,9.85590435372296,4.8526862712935,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2022,5414.12092119088,72.56549835,92.0,67.148,58.1352701465266,,5.403,6.07882431529724,919422.0,2.08084502833913,3.93839539074194,East Asia & Pacific,Upper middle income,Blend
FJI,Fiji,2023,5926.20586394763,74.1160965,99.3,67.316,58.6069049738768,,5.316,2.97544080604538,924145.0,1.65373894455648,4.24679790890603,East Asia & Pacific,Upper middle income,Blend
FIN,Finland,2015,42560.3456767103,86.4221333325445,100.0,81.4804878048781,71.3054930040604,71.9618253787014,9.376,-0.207928839905268,5479531.0,7.5380054292281,7.07199001312256,Europe & Central Asia,High income,Not classified
FIN,Finland,2016,43451.2562442158,87.7036499599455,100.0,81.4292682926829,71.6158383428171,71.7222101178859,8.818,0.356684500891695,5495303.0,2.18951964860612,6.90873003005981,Europe & Central Asia,High income,Not classified
FIN,Finland,2017,46085.0174739036,87.4689290730615,100.0,81.6317073170732,71.9563038312956,75.9387822310041,8.64,0.754015047084346,5508214.0,6.66136555422276,6.40826988220215,Europe & Central Asia,High income,Not classified
FIN,Finland,2018,49654.2497035329,88.8899599985585,100.0,81.7341463414634,72.3423467740343,79.1436148422846,7.361,1.08382098409305,5515525.0,-3.84456657280518,6.31771993637085,Europe & Central Asia,High income,Not classified
FIN,Finland,2019,48358.1807773701,89.6073851129779,100.0,81.9829268292683,72.7431214358314,80.5641502947367,6.695,1.0240939296343,5521606.0,6.09707710249334,6.45300006866455,Europe & Central Asia,High income,Not classified
FIN,Finland,2020,48828.6846862799,92.17027106,100.0,81.9317073170732,73.0849439791673,72.1845955995888,7.759,0.290554555653239,5529543.0,-0.939114055968044,6.6812801361084,Europe & Central Asia,High income,Not classified
FIN,Finland,2021,53099.1351400148,92.80806082,100.0,81.8853658536585,73.3710215780329,79.7892781913782,7.617,2.19457432340007,5541017.0,8.01406291677223,6.58820009231567,Europe & Central Asia,High income,Not classified
FIN,Finland,2022,50440.560224974,92.98879471,100.0,81.1878048780488,73.6967597835949,94.5625340522667,6.719,7.12350773301402,5556106.0,4.66691154081507,6.37578010559082,Europe & Central Asia,High income,Not classified
FIN,Finland,2023,52834.2916752703,93.51385075,100.0,81.5853658536585,74.0062548602828,85.5633906057585,7.149,6.25064322154762,5583911.0,-0.0389119475535467,,Europe & Central Asia,High income,Not classified
FRA,France,2015,36702.4323733379,78.0060377071902,100.0,82.3219512195122,77.7610919150066,63.5046871956484,10.354,0.0375143805125181,66548272.0,1.76596182973896,,Europe & Central Asia,High income,Not classified
FRA,France,2016,37024.2157133669,79.2698113207547,100.0,82.5731707317073,78.5999114705779,63.3427564383351,10.057,0.183334861123764,66724104.0,1.44200321416196,,Europe & Central Asia,High income,Not classified
FRA,France,2017,38687.1626407164,80.5024597243607,100.0,82.5756097560976,78.6467804026368,65.3958481559711,9.409,1.03228275064681,66918020.0,1.68928072199317,5.46482992172241,Europe & Central Asia,High income,Not classified
FRA,France,2018,41418.1766484844,82.0431867788484,100.0,82.6756097560976,78.6714432536599,66.8022607812266,9.018,1.85081508315492,67158348.0,2.78594184568695,5.42540979385376,Europe & Central Asia,High income,Not classified
FRA,France,2019,40408.2848574751,83.3397440866883,100.0,82.8268292682927,78.6890784549356,66.4289771741449,8.415,1.10825492288293,67382061.0,1.96486943301562,5.36638021469116,Europe & Central Asia,High income,Not classified
FRA,France,2020,39169.8606000707,84.70639801,100.0,82.1756097560976,78.7119131765249,58.8388907240647,8.009,0.476498852725065,67601110.0,0.731471704018579,5.65871000289917,Europe & Central Asia,High income,Not classified
FRA,France,2021,43725.0999521245,86.09548575,100.0,82.3243902439024,78.7364603392338,63.788482630872,7.871,1.64233141038393,67842811.0,3.30405312221271,5.41743993759155,Europe & Central Asia,High income,Not classified
FRA,France,2022,40988.6396406579,85.33331734,100.0,82.1292682926829,78.7591921123356,75.9630077981996,7.303,5.22236748369725,68184457.0,4.0180319137717,5.32434988021851,Europe & Central Asia,High income,Not classified
FRA,France,2023,44700.1384177544,86.83635789,100.0,82.8317073170732,78.7804323126547,70.6261450610225,7.335,4.8783572650844,68372286.0,0.590645170561014,,Europe & Central Asia,High income,Not classified
PYF,French Polynesia,2015,19166.9594761931,64.560209747212,100.0,82.339,61.7374742154907,55.6304686354336,11.794,,277866.0,0.488319553216919,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2016,19690.0775734589,68.440419493378,100.0,82.555,61.7744381369651,53.6164949427793,11.727,,279178.0,1.11959443206211,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2017,20826.9312492172,72.7038953132942,100.0,82.774,61.7896941062846,54.5776905038178,11.595,,280087.0,1.54351459172254,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2018,21925.616043938,,100.0,82.985,61.7888025236875,65.0146628512067,11.599,,279815.0,0.0967844740802214,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2019,21582.5892046801,,100.0,83.195,61.7824142427508,63.3061124024003,11.591,,279034.0,0.21140096510623,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2020,19966.4838503859,,100.0,82.459,61.7673100921,45.8331834386023,12.963,,279209.0,-0.279061107774017,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2021,21426.3854449835,,100.0,79.571,61.7399813226008,52.9788183937695,12.558,,279792.0,-0.427435261380748,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2022,20053.9569369322,,100.0,83.859,61.6913806937112,69.5264023221442,11.793,,280378.0,-0.168607958150952,,East Asia & Pacific,High income,Not classified
PYF,French Polynesia,2023,21832.2831795569,,100.0,84.07,61.6967135028569,71.672203765227,11.613,,281118.0,-0.105843018626247,,East Asia & Pacific,High income,Not classified
GAB,Gabon,2015,7047.12654634355,45.78450012,87.3,66.336,88.085308383892,73.9497814588281,19.943,-0.338795188753406,2040989.0,0.289976985604188,2.82435985823512,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2016,6677.07003901644,48.0522995,88.1,66.583,88.5445883406178,70.1333810645308,20.117,2.10670712784054,2100306.0,8.86815381799839,2.66773089670199,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2017,6921.73373135624,51.60490036,86.3,66.816,89.0009733256896,75.0687404456638,20.307,2.65192583143902,2156900.0,8.80157025688894,3.55570801059931,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2018,7624.2775233771,55.42020035,89.6,67.043,89.4539949981866,77.0365976973024,20.459,4.74906652083221,2212318.0,8.17598940777917,3.071542956299,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2019,7441.1786472281,59.51760101,90.3,67.337,89.9031850170394,73.4280894486644,20.371,2.46456756151187,2267706.0,9.20409837955739,2.87430983233369,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2020,6605.80346077565,63.91790009,91.1,67.073,90.3480750410147,70.1140546466012,21.279,1.35276110675333,2322539.0,11.1881442291265,3.39874087928788,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2021,8181.40914134656,65.76809692,91.8,67.072,90.7881967286967,85.3483122054007,21.223,1.0869074651941,2376722.0,7.86436710820957,2.7007928993976,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2022,8409.2074145028,67.67169952,93.5,67.713,91.2243355459988,92.0630888500131,20.319,4.23124798274579,2430747.0,5.40389729406011,2.20773650357931,Sub-Saharan Africa,Upper middle income,IBRD
GAB,Gabon,2023,7802.82433276138,68.19789886,94.1,68.337,91.6375962797313,91.478653318692,20.161,3.62901534185376,2484789.0,5.93517225575899,2.31594287726056,Sub-Saharan Africa,Upper middle income,IBRD
GMB,"Gambia, The",2015,619.536364296461,17.59950066,54.7,62.971,59.2458499408388,44.5223730803813,7.226,6.8084549457961,2224529.0,5.22255647330922,2.16002988815308,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2016,650.056501323611,19.90640068,56.4,63.386,59.8652472486563,38.1140879565948,6.244,7.22879272057922,2283769.0,4.70370236790454,2.0244300365448,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2017,642.522641296331,22.5156002,56.2,63.708,60.471712657237,55.7335796090833,5.097,8.03418974545911,2342189.0,4.27524164277035,2.45919445096525,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2018,696.219806960615,28.30900002,60.3,64.034,61.0645869348107,64.8124640003735,4.055,6.52096823946573,2399632.0,4.89653501762191,2.36543989181519,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2019,738.186751987483,31.11829948,62.1,64.427,61.643210849607,55.9979116186993,4.481,7.11567625631192,2456844.0,3.9194379121789,2.80809703332656,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2020,720.335143352133,36.01100159,62.2,64.418,62.2069251698555,47.3955201736291,5.84,5.93127636562441,2515733.0,10.4612755737217,2.88734569797808,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2021,781.890925169531,41.67309952,63.7,63.847,62.7550706637859,42.0979827971754,6.213,7.37034758876618,2576010.0,12.5026201279668,3.04477694635226,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2022,836.244875868476,48.22539902,65.4,64.859,63.2869880996278,44.7219215369466,6.067,11.5131198380505,2636470.0,10.4995860985808,2.89168744551701,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2023,883.024111719809,48.72829819,66.9,65.86,63.8020182456108,39.9620173231694,6.479,16.9742129632327,2697845.0,8.62799548703865,2.80838156544977,Sub-Saharan Africa,Low income,IDA
GEO,Georgia,2015,4086.6223465965,47.5697596438736,100.0,73.241,57.3803800455672,97.0163115086257,16.506,4.00357820695097,3725276.0,11.3986492046024,3.10870368877345,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2016,4143.40125686315,58.4592896118725,100.0,73.136,57.6984032005062,94.9262528383443,16.604,2.13492713939121,3727505.0,10.746989399988,3.52338004112244,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2017,4418.75206546679,59.7055045962571,100.0,73.435,57.9996827205757,102.584277697146,13.939,6.03531725272117,3728004.0,11.7183676491747,3.52442002296448,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2018,4804.0546040444,62.7179081974285,99.9,73.985,58.3038181862576,109.847740556266,12.667,2.6152447139767,3726549.0,7.28401976586955,3.46094989776611,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2019,4741.2832715876,68.8467135616978,100.0,74.165,58.6304091780343,117.810080239714,11.565,4.85289821696723,3720161.0,7.92523222582948,3.82985997200012,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2020,4300.85701291207,72.53157487,100.0,73.509,58.9990552763878,92.8910841752194,11.734,5.2024648897534,3722716.0,3.47997036066188,3.80951130708125,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2021,5083.60695484577,76.4427093,100.0,71.635,59.4293560618005,101.60090754891,11.785,9.56691433824769,3708610.0,6.84360165773215,3.59441995620727,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2022,6729.84659930283,78.71127536,100.0,74.141,60.0101622679115,114.695437688718,11.621,11.8981654203198,3712502.0,9.03652531888906,3.75498008728027,Europe & Central Asia,Upper middle income,IBRD
GEO,Georgia,2023,8283.66960652261,81.88425624,100.0,74.496,60.7523077799724,107.151179161579,11.549,2.48776056578715,3715483.0,6.86202066832702,3.70918011665344,Europe & Central Asia,Upper middle income,IBRD
DEU,Germany,2015,41929.7549110722,87.5897993525767,100.0,80.6414634146341,80.6974371632814,77.7565815686922,4.612,0.514426137125456,81686611.0,1.82239938063641,4.76157999038696,Europe & Central Asia,High income,Not classified
DEU,Germany,2016,42948.9381932694,84.1652066441212,100.0,80.990243902439,80.8347870684725,76.0059902166055,4.104,0.491747008445174,82348669.0,1.64365840117303,4.76321983337402,Europe & Central Asia,High income,Not classified
DEU,Germany,2017,45553.9341495339,84.3941537010844,100.0,80.9926829268293,80.9842544038853,77.4548394742448,3.781,1.50949485109628,82657002.0,2.88914588414184,4.77830982208252,Europe & Central Asia,High income,Not classified
DEU,Germany,2018,48916.1686612154,87.037112092841,100.0,80.8926829268293,81.1423036204018,79.1252260463654,3.384,1.73216879766941,82905782.0,4.00082875273687,4.88401985168457,Europe & Central Asia,High income,Not classified
DEU,Germany,2019,47656.199739747,88.1345169091916,100.0,81.2926829268293,81.3053991689039,79.0732427175683,3.163,1.44565976888253,83092962.0,1.9056930139782,5.02757978439331,Europe & Central Asia,High income,Not classified
DEU,Germany,2020,47394.8734504469,89.81294133,100.0,81.0414634146342,81.4700055002738,72.9335327120137,3.881,0.144877925813981,83160871.0,4.48523547812751,5.51600980758667,Europe & Central Asia,High income,Not classified
DEU,Germany,2021,52349.2459994422,91.43060973,100.0,80.790243902439,81.6325870653934,79.9195348609851,3.594,3.06666666666673,83196078.0,2.93002168676674,5.36734008789062,Europe & Central Asia,High income,Not classified
DEU,Germany,2022,50506.5179638543,91.62984383,100.0,80.6080487804878,81.7867852780995,88.7857542130501,3.137,6.87257438551096,83177813.0,2.07605246190373,5.23916006088257,Europe & Central Asia,High income,Not classified
DEU,Germany,2023,54776.7668235491,92.4763763,100.0,81.0414634146342,81.9034366692129,81.9625483787634,3.071,5.94643667725823,83287273.0,1.69740103499567,,Europe & Central Asia,High income,Not classified
GHA,Ghana,2015,1722.77282833606,23.0,74.0,63.175,53.6226415210752,76.5212709243242,6.806,17.1499695007878,28696068.0,6.45737614178894,4.43404006958008,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2016,1912.47991339951,28.0,79.3,63.522,54.167052758274,67.8769994445865,5.256,17.4546347070868,29356742.0,6.20782671803196,4.3945198059082,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2017,2012.28662641265,37.88420105,79.0,63.829,54.6991419779128,70.5483652904116,3.369,12.3719215507048,30008354.0,5.39035841681501,3.53362989425659,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2018,2195.32166016377,43.0,80.4,64.138,55.218477566593,67.9585174644902,3.204,7.80876516610703,30637585.0,4.4440435772374,3.8861300945282,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2019,2186.65822682613,22.0732,83.5,64.455,55.7246279109161,76.824802732152,3.067,7.14364003330857,31258945.0,5.67619931009197,3.15307114842573,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2020,2195.45481659987,62.51760101,85.4,64.309,56.2171613974837,66.5754987162431,3.178,9.88728956269944,31887809.0,2.67937438514205,3.40915991351725,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2021,2445.18662529344,68.6,86.3,64.286,56.6952556826536,62.7078309128346,3.2,9.9710886750444,32518665.0,3.18633188953992,3.4005042684722,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2022,2229.89122647803,69.91329956,85.1,65.246,57.250609602871,70.1154557958907,2.87,31.2558951049016,33149152.0,1.93240124339233,2.90963831638452,Sub-Saharan Africa,Lower middle income,IDA
GHA,Ghana,2023,2383.90410483418,70.67430115,89.5,65.498,57.8074737774654,64.3878615281647,2.829,38.1069656296501,33787914.0,1.63794208213468,,Sub-Saharan Africa,Lower middle income,IDA
GIB,Gibraltar,2015,,,100.0,82.668,100.0,,,,33193.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2016,,94.4444715818151,100.0,82.741,100.0,,,,33658.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2017,,,100.0,82.858,100.0,,,,34245.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2018,,,100.0,83.028,100.0,,,,34854.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2019,,,100.0,83.183,100.0,,,,35494.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2020,,,100.0,83.07,100.0,,,,36173.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2021,,,100.0,80.274,100.0,,,,36858.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2022,,,100.0,83.517,100.0,,,,37609.0,,,Europe & Central Asia,High income,Not classified
GIB,Gibraltar,2023,,,100.0,83.553,100.0,,,,38471.0,,,Europe & Central Asia,High income,Not classified
GRC,Greece,2015,17980.7298238137,66.8349594911035,100.0,81.0365853658537,77.5194426317545,65.2716454619318,24.981,-1.73588804765275,10820883.0,0.652184629866422,3.68238997459412,Europe & Central Asia,High income,Not classified
GRC,Greece,2016,17919.2426377048,69.0879154723892,100.0,81.3878048780488,77.7122988766348,63.6575490882866,23.514,-0.825653978391033,10775971.0,1.3975055397238,,Europe & Central Asia,High income,Not classified
GRC,Greece,2017,18631.9930129293,69.8929706543154,100.0,81.2878048780488,77.8895342613411,70.8824967397253,21.413,1.12125452031425,10754679.0,1.7162955046024,3.46778011322021,Europe & Central Asia,High income,Not classified
GRC,Greece,2018,19873.4015238771,72.2383733920483,100.0,81.7878048780488,78.0490656849874,79.2379908638706,19.179,0.62562141345364,10732882.0,1.88723349665643,3.57626008987427,Europe & Central Asia,High income,Not classified
GRC,Greece,2019,19335.3602002969,75.6712066931757,100.0,81.6390243902439,78.1888100466875,80.5900949510457,17.045,0.253007522038059,10721582.0,2.41172201156202,3.55062007904053,Europe & Central Asia,High income,Not classified
GRC,Greece,2020,17886.733165236,78.11584474,100.0,81.2878048780488,78.3066842455552,70.2937464580745,15.899,-1.24798355581405,10698599.0,1.72637818314203,,Europe & Central Asia,High income,Not classified
GRC,Greece,2021,20654.7001960815,78.49426371,100.0,80.0829268292683,78.3884898647442,88.0126654490379,14.656,1.22382501019854,10569207.0,3.0165221032062,,Europe & Central Asia,High income,Not classified
GRC,Greece,2022,20886.5243087629,83.17066333,100.0,80.7878048780488,78.5502190980809,108.121843229922,12.426,9.64525981280642,10436882.0,3.69648293387112,3.37547993659973,Europe & Central Asia,High income,Not classified
GRC,Greece,2023,23343.7103964562,85.0102229,100.0,81.7365853658537,78.7746303842088,92.4710882947018,11.023,3.46480128513405,10407351.0,1.94366777616511,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2015,44536.3549705377,67.600443481006,100.0,70.909756097561,86.046257019043,83.1013810084573,,,56114.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2016,48181.7453541266,68.500873675421,100.0,71.1990243902439,86.2261047363281,85.8376729204278,,,56186.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2017,50765.7494665372,69.4824617821988,100.0,71.2563414634146,86.3915557861328,84.2072558673104,,,56172.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2018,54545.135857765,,100.0,71.3609756097561,86.72509765625,89.7766906266033,,,56023.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2019,53309.2035905065,,100.0,71.4092682926829,87.0217895507812,92.1907515607492,,,56225.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2020,54812.6661771023,,100.0,71.2858536585366,87.2840881978115,82.6595028892583,,,56367.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2021,58135.9939910203,,100.0,71.2614634146342,87.5452017613678,83.6838572277142,,,56653.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2022,55635.0006491223,,100.0,71.230243902439,87.8049405256832,93.3651328766632,,,56661.0,,,Europe & Central Asia,High income,Not classified
GRL,Greenland,2023,58498.9707973609,,100.0,70.9724390243902,88.0631147749908,91.8900994375821,,,56865.0,,,Europe & Central Asia,High income,Not classified
GRD,Grenada,2015,8694.12438005692,52.5,91.4,75.037,35.9319491111708,,,-0.515448031435329,114676.0,15.4731884681937,4.23861035989182,Latin America & Caribbean,Upper middle income,Blend
GRD,Grenada,2016,9221.23461079424,53.29999924,91.8,75.01,35.9706014181883,,,1.65038994431573,115130.0,10.3063305270724,,Latin America & Caribbean,Upper middle income,Blend
GRD,Grenada,2017,9751.42661155932,54.20000076,92.2,74.977,36.0173296416579,,,0.908458255874249,115438.0,13.6164508332703,3.17379999160767,Latin America & Caribbean,Upper middle income,Blend
GRD,Grenada,2018,10083.021279225,61.42459869,92.3,74.957,36.0720421424532,,,0.804102313277033,115691.0,15.9441349586327,3.55919341882594,Latin America & Caribbean,Upper middle income,Blend
GRD,Grenada,2019,10462.7929159533,64.31279755,93.0,74.971,36.1346465679904,,,0.598149764736022,115981.0,17.1914579677146,,Latin America & Caribbean,Upper middle income,Blend
GRD,Grenada,2020,8968.55890108484,65.65380096,93.4,75.019,36.2050502515788,,,-0.740732597045498,116341.0,13.5399655332758,,Latin America & Caribbean,Upper middle income,Blend
